% Model,finer.mph
% Version,COMSOL 5.5.0.359
% Date,"Aug 17 2024, 19:53"
% Dimension,3
% Nodes,976
% Expressions,1
% Description,Dependent variable
% Length unit,m
% x,y,z,Tcell (kg/m^3) @ t=0
0.0015775970944860484,0.0015415813300910233,0.002033399717267603,214.28571428571425
0.0010021747220676097,0.001265120243769316,0.0019188238954004546,399.99999999999994
0.0015311934255673976,8.896377258767468E-4,0.0015262039721994608,399.99999999999994
0.002039296487771034,0.0013803354398275788,0.0017134596314243105,200
0.00180888267308907,0.0017660478708534236,0.0016152456137851704,166.66666666666663
0.0010424205795589393,0.0014997874074366682,0.0023799153488740735,184.61538461538458
5.150395757510801E-4,0.0013970834262771064,0.002604398613006843,166.66666666666663
9.399419061870623E-4,0.0023440394772386145,0.0016192554283189398,224.99999999999994
0.0012302599285210834,0.0019098786623685444,0.0012149888652765763,399.99999999999994
0.001049317982114128,0.0019089139989985399,0.002062760072533724,199.99999999999994
5.255132945868052E-4,0.0022492295477309627,0.001914367315544875,160
0.0018748297593831336,0.0011659192214287153,0.0012182193363158608,399.99999999999994
0.002083118071304135,0.001705924120128993,0.0013230427042874547,218.18181818181816
0.0016675281593149737,0.0024938599505271363,0,199.99999999999997
0.0014285777203021518,0.0025971661192026553,4.624865904241192E-4,199.99999999999994
0.0016421137976997933,0.0023513115943551914,8.802250062653358E-4,228.57142857142853
0.0018844436560343937,0.0022873189527440616,4.658799369467862E-4,184.61538461538458
0.001776813741642885,0.0016939161987760002,7.824368211732609E-4,399.9999999999999
0.0023546091068765793,8.90273764895854E-4,0.001631940126766923,199.99999999999994
0.002379257777433516,0.0012874328510628973,0.0012967841310434778,200
0.0025775542697654063,8.819075006159708E-4,0.0012563650531479363,174.99999999999997
0.002221327816451806,9.151229154187134E-4,9.724283569149924E-4,399.99999999999994
0.002832572904267203,8.98274693714154E-4,4.1186565363478955E-4,184.61538461538458
0.002949411669313926,4.034584373177097E-4,3.717419727068618E-4,163.63636363636363
0.0017433111653580627,0.002054977793719017,0.0013183066593397887,199.99999999999994
0.0015051802517130127,0.0013403047895327533,9.502706855159596E-4,399.9999999999999
0.0013029475085772112,0.0023777472130883364,0.0012839960983363945,181.8181818181818
0.002040466670814952,0.0020064367208661887,9.003929422497073E-4,133.33333333333331
0.0026464725163518645,0.0011355375064641994,8.406769841070353E-4,153.84615384615384
0.0023717117804643337,0.0015996209187620393,9.034357457315878E-4,233.3333333333333
0.0026055315845308386,0.0014222947594198076,4.339156362003678E-4,222.22222222222217
0.002283318461662979,0.0018900533013041312,4.627691874556509E-4,181.8181818181818
0.0021211399194524024,0.0021215007522877995,0,199.99999999999994
0.0024935762878425974,0.001667952342554801,0,199.99999999999997
0.0027705879580109285,0.0011505715679759534,0,160
8.477445781228303E-4,0.0010579500121057311,0.0011467051608780956,399.9999999999999
5.14267400958174E-4,4.858405451983795E-4,0.003334208602479134,0
4.829155223435966E-4,0,0.003451332631092158,0
0,5.291942686372231E-4,0.0032977893453815855,0
0,0,0.0036748733611869206,0
0,0.0034704610059706656,4.7646419567770604E-4,0
0.0011741688639948014,4.963901537213768E-4,0.00328588767387032,0
0.0028688659343789956,4.733863035334186E-4,0.001858754574744515,0
0.0016682601735377722,0,0.002924130094901856,0
0.0011804515317417942,0,0.003434362596699614,0
0.0011001420279187438,0.0010287907581993608,0.0031018471961492666,0
9.176536011050787E-4,6.837461212278741E-4,0.003975803228602938,0
6.206264079104796E-4,0,0.004066040551680245,0
5.869718812569482E-4,0.0011122422495155552,0.0034280137083912933,0
0,0.0010924678659473776,0.0032109702794605177,0
0,0.0016020881413243704,0.0029145783739731924,0
6.42599471927713E-4,0.0017649591114166758,0.003088676282766174,0
5.067789549003223E-4,0.0028998882056114014,0.0016671396425959278,0
0,0.002928833631203587,0.0017073418117845686,0
4.699882916361865E-4,0.0024271664782862254,0.0025616988927353933,0
0,0.002717953433503029,0.002299601921309136,0
0,0.00211714578505659,0.002796467008334336,0
0,0.0018280143421667617,0.0034716836727054392,0
0,9.134448581369914E-4,0.0040043451124345325,0
0,0,0.004555642737358472,0
0.003008387096530141,0,0.0015892187017911676,0
0,0.003453203982672576,0.0012195068480988726,0
5.350541455708236E-4,0.0033181841225178813,0,0
0,0.003674873361187226,0,0
6.823383479845182E-4,0.0033135994413424643,8.59331182301132E-4,0
0,0.004092545789255153,6.174342722111204E-4,0
4.969033659588286E-4,0.003792085213820641,5.910161639164692E-4,0
0.0010876678534321837,0.003259863362454785,0,0
0.003338061261079667,0,5.072640465589973E-4,0
0.0033248665153087554,0,0.0010870989453894864,0
0.0031873889665638543,5.078441072690623E-4,9.663897805395231E-4,0
0.0033378985167521248,4.6263597889546483E-4,0,0
0.0036780126206418435,0,0,0
0.001217194442522152,0.0031787082166030165,7.985167371193371E-4,0
6.977081628759377E-4,0.0033317279417314394,0.001564009805025402,0
0.0017733524903322923,0.0028894525539436286,0.0010196545857955766,0
0.001327928007975682,0.0029867971096347264,0.0017124083587403477,0
0.0031316983018958087,8.390832217514857E-4,0.0012806478971725658,0
0.003181043806892665,0.0014464659053024858,5.537756086289982E-4,0
0.003306115126200976,9.99291205409031E-4,0,0
0.0017197792040503314,0.0029801318271380443,0,0
0.0021304174695527425,0.002540177779644409,0,0
8.976582257378685E-4,0.004119116941249274,0,0
0,0.004555642737358838,0,0
0.00392143420182281,7.10082706663684E-4,0,0
0.004065483588731922,0,8.159345253077156E-4,0
0.0045619148886166215,0,0,0
0.004755470185035461,4.988801760170804E-4,4.676339136416187E-4,0
7.090099728461308E-4,0,0.004863836451747617,0
0.0018513338688801457,6.742518689517142E-4,0.002884532216928671,0
0.0017679597866079538,7.282827001333094E-4,0.003849357667038479,0
0.0015848129870767618,0.0013334514428850034,0.002985582162236723,0
0.0031962005031722597,8.585912300024703E-4,0.0020219471339548664,0
0.0024553391205233096,8.563332372825863E-4,0.002444759578472878,0
0.002559225465372301,0.001323754113087589,0.002029978792018517,0
0.0022653647883429,0,0.0027385886947428498,0
0.002791368413648099,0,0.0022740725966987284,0
0.0021474809182908394,0,0.003590423601336479,0
0.0016565382561162694,0.0018628379009802526,0.002706528039524004,0
0.001065793965554113,0.0022152482167644267,0.0027943710697011692,0
0.0023199790858483625,0.001610465012573326,0.0026677151445348942,0
0.0016861823651759705,0.0024055291886359194,0.002191513333673529,0
0.0023772774608897492,0.001955161058622674,0.00198070154678981,0
0.0016578739070414183,0,0.004533758313680603,0
0.0011805844519193203,0.0016403808945261006,0.003449879128920298,0
9.982302752797605E-4,0.0010631120475253666,0.004711932633094919,0
0.0010288702255803253,0.0029243897082747946,0.0024342438151892585,0
0.0011121703468951031,0.0022718520733629017,0.003744243041533514,0
0,0.004854138524765211,7.1063523139272E-4,0
0,0.0036083034242950286,0.002247314343351825,0
0,0.0029412007309005173,0.0033948929365597404,0
0,0.002072028104630075,0.004191367904862859,0
0,0.001445150424138575,0.005185420643074407,0
0,0,0.005727846218823919,0
0.003773487653140989,0,0.0019122540155795177,0
0,0.00451707535443352,0.0016607432922348233,0
0.0011791885269073546,0.003984605970525775,9.151433705143544E-4,0
0.0011618943949488817,0.004415042335752207,0.0020938287588924917,0
0.0016933723926508938,0.0035990048297015968,0,0
0.002536446699421819,0.002134707439348239,0.001333289840389235,0
0.002122996722967791,0.0033951362166040845,6.562984711055322E-4,0
0.0024645646342393254,0.0026173509036531437,7.668793243430174E-4,0
0.0028960777486682306,0.0016796646314870328,0.0014654005132756225,0
0.003723354319395579,9.315023096726885E-4,9.436905046695146E-4,0
0.0022190600816380866,0.0025961798669183033,0.001746836419958387,0
0.002890456281970317,0.0019977409664863116,5.788181710971509E-4,0
0.0027226629006752937,0.0022291150856507125,0,0
0.0031588635662761714,0.0016476619551488382,0,0
0.003472078442526856,0.0019037317168749408,8.875396119598092E-4,0
0.0037799764530507154,0.001394995942447086,0,0
0.0026064891140652417,0.0032133450952777976,0,0
0.002067116627261767,0.004275364544334653,0,0
0.001735863866172616,0.005526693704147852,0.00118291333382376,0
0.001226487953598099,0.0051388043857257815,0,0
0,0.005727846218824368,0,0
0.005007051253279205,0,0.0012217705390795586,0
0.004304734524651428,9.715726677383355E-4,0.0021483367319357688,0
0.0057377567130765025,0,0,0
0.004835855031656522,0.0013882776292808265,0,0
0.0016582513539577183,0,0.006095615939213029,0
0.0023795347018349686,0.0012575354527066766,0.00358069844570449,0
0.0032239428924180414,0,0.003065611581784528,0
0.0032074145787969253,9.097286686258202E-4,0.0032241332793631018,0
0.003253554123735042,0,0.004774209433482907,0
0.002347531658698599,0.0019247998968521037,0.005394666545367673,0
6.688664506750488E-4,0.003840326018849556,0.003998433629382415,0
0,0.006068027074480265,0.001664241568702718,0
0,0.004760711588964245,0.0033429354624902098,0
0.0015245091583708853,0.004186035450258692,0.0031846821680573912,0
0.0018897181685758996,0.0026073123461052127,0.004158235584543725,0
0,0.0032043128590585283,0.005107698233856628,0
0,0.001782163481947441,0.006542141853461298,0
0,0,0.007288088826456231,0
0.004906103412186147,0,0.003289603705073202,0
0.001820517885480822,0.00652274562695558,0.002495133018988422,0
0.0026092006493499253,0.004553312083950724,0.0015159788984363326,0
0.0032575138510119016,0.0028295334426154573,0.00120828915789753,0
0.00458017223030638,0.0022157731564976086,0.001307627283637947,0
0.0052263858749880005,0.0022982864062283566,0.0025698208862776914,0
0.006346808213943084,0,0.0017206051726524842,0
0.003873457591135321,0.002491884480344153,0,0
0.003524836655222369,0.00392082349131867,0,0
0.002890538587137054,0.005349889562895583,0,0
0,0.007288088826456747,0,0
0.0016789702015988063,0.006598627897915682,0,0
0.007302144832864471,0,0,0
0.006197998662347887,0.0016592897480623315,0,0
0.005140879516849956,0.0031076892430783433,0,0
0.007696242735976061,0.0015892286573998106,0,0
0.0015758329196900957,0,0.00765014994695864,0
0,0.001699162969360346,0.008420604710462177,0
0,0,0.009364824677645602,0
0,0.0076550551125780415,0.0015735495998797202,0
0.0016603581461060446,0.008379445718105323,0,0
0,0.009364824677646235,0,0
0.008514469160204386,0,0.0023842239456362438,0
0.009383470857007883,0,0,0
0.0037200995170050158,0,0.007112593731862899,0
0.0031428983775486762,0.003452723296212835,0.007947734063061682,0
0.0050005757056111105,0,0.005380129041340948,0
0.00430409402049149,0.001834743104379883,0.005213992166156991,0
0.002096540204486947,0.005545467547972984,0.004722820343254115,0
0,0.006935303814409094,0.0036372973153592117,0
0,0.005310991907525687,0.004946018019906878,0
0,0.004387600889129317,0.007844998964602806,0
0.0065371454596074765,0.002955822733955794,0.002813933495156929,0
0.007248243177677471,0,0.004582669687003149,0
0.0036091878214958416,0.00757439272501926,0.003266387326108401,0
0.004515986788546979,0.004389202984322667,0.001958060444685884,0
0.005064780385427581,0.00506183739500235,0,0
0.004175107607728984,0.00776627808210969,0,0
0.0025257646250320567,0.010525959928075625,0,0
0.010921901321193384,0,0.00194539462166482,0
0.009174096337092494,0.0035928247217863374,0.002357787682438867,0
0.007185967986389275,0.0036442729449303827,0,0
0.010381709630521924,0.003293395283075623,0,0
0.01215255224023321,0,0,0
0,0.002533531878990597,0.010398815383305927,0
0,0,0.012129030561013584,0
0.00332153991787994,0,0.01042595883623581,0
0,0.0121290305610143,0,0
0,0.010161986166466309,0.0032919830594843494,0
0,0.013130293300334146,0.0030006843907684046,0
0.005606779384138557,0.002790911431064353,0.010925139091099904,0
0.007092905589745999,0.003161147488534611,0.007771973183999639,0
0.00915606372707473,0.003853117948212971,0.004990737576062156,0
0.010471368214009503,0,0.00552657140056671,0
0.006858496038476336,0,0.008074387115352355,0
0,0.007754551692019779,0.006368690323411708,0
0.00409943881469106,0.006706729744250902,0.008807348498138499,0
0.0038842028804490017,0.008815862231582958,0.0060363603575997815,0
0,0.0051673178296163975,0.011019229684316262,0
0,0.008202752327079166,0.00965921283848838,0
0.01403562902613011,0.0026000792122508835,0,0
0.015836651520206014,0,0,0
0.013748515636493082,0,0.002951248409566443,0
0.017835599336414782,0,0.004506523020486386,0
0.004721400143619993,0.011622604457435508,0.003436066982146986,0
0,0.015808282383661207,0,0
0.003802554416249643,0.013860676215862167,0,0
0.0064107893142054916,0.007633080831902636,0.003741686549997715,0
0.011746521310776923,0.004032648220114433,0.004071793095501599,0
0.014350490732230742,0,0.008386906192899047,0
0.008218004572113842,0.007058889524581996,0,0
0.006384323138006381,0.010635700376802604,0,0
0.009718353418291956,0.006825084138726913,0.003063637234656281,0
0.0137598805466448,0.007017215776515146,0,0
0.003936612890317532,0.005018660070449262,0.013097993334632812,0
0,0.00384370501863795,0.013255542815184563,0
0.0030159311162242576,0,0.014063541068373743,0
0,0,0.01580828238366038,0
0.007560371330176652,0,0.013410663296415482,0
0,0.020705491399756755,0,0
0,0.01709670244106373,0.00517011390579325,0
0.004723031049989896,0.01781593847580786,0,0
0,0.022177879837576867,0.0048019696371532535,0
0.006987907037997499,0.023806796300027345,0,0
0,0.02722384276667244,0,0
0.020738128084537677,0,0,0
0.01972220341880247,0.0038684649736745584,0.004629647468718675,0
0.017665500282480536,0.003887460159414796,0,0
0.020092934170812416,0.010930505408949876,0,0
0.02272881000131302,0.004267954148205794,0,0
0.023008145291740147,0,0.00640400962166684,0
0.02725925324567191,0,0,0
0.004236013764757936,0.01522642605164084,0.006991867017061312,0
0,0.011880885025001354,0.007161721804139732,0
0,0.00725554297819821,0.012842047560941839,0
0,0.005838825108118357,0.017755159283720574,0
0,0.014619586946329994,0.0114055342481734,0
0.01841047944408309,0,0.010468971430444852,0
0.010610189851637803,0,0.009670900565639207,0
0.01085231382473387,0.005967912701180963,0.010166718666148565,0
0.013368336640705032,0,0.01360819576865307,0
0.007149082487427607,0.00924766591262963,0.010935357949535637,0
0,0.010782102866455362,0.011271585736266888,0
0.016137021651967988,0.006855222744649783,0.007180563718962021,0
0.009649714255581749,0.015125598676496939,0,0
0.009945685375127808,0.01516822002226713,0.0058255417403881475,0
0.010312607133299357,0.010367071016984543,0,0
0.011218054304933864,0.009565098172041838,0.006369328900537393,0
0.013359393482866529,0.01203327165155383,0,0
0.00889560280200434,0.008594815952932825,0.0172997160125955,0
0,0.011415397890445817,0.015016944218267249,0
0.004279696609858624,0,0.017536227175478532,0
0,0,0.020705491399755874,0
0.004364000512277412,0.004460676402264392,0.019568216376291442,0
0.004305657561642634,0,0.022499448514162634,0
0.011108242450223616,0,0.020282499425615504,0
0,0.00783264587687113,0.024031003652728224,0
0,0,0.02722384276667151,0
0,0.011361150701713386,0.019507794727489855,0
0,0.02058346204646296,0.011046775090227768,0
0.009572757910833748,0.02125526716290695,0.008712867375930852,0
0.010202820523032502,0.019260834119786775,0,0
0.01585971531101555,0.01635636541742706,0,0
0.03593522523271042,0,0,0
0.029568500833468205,0.008497364454608303,0,0
0.031518702321923615,0,0.009642238683012467,0
0.02240150665391795,0.013985206445748986,0.007791785573467688,0
0.01458649989111191,0.0235703104025565,0,0
0.010536746159774783,0.0270726402571772,0.005185120185902494,0
0,0.029508013382404455,0.009434635823248383,0
0.009302520768398992,0.031702488853135646,0,0
0.005708767701902964,0.03193571176523646,0.006103391865095378,0
0,0.035899989609292624,0,0
0.005737474196189936,0.04007594976020134,0.005215980692104928,0
0.01970669903394695,0.02856826045555068,0,0
0.025137499346011213,0.020218090980461834,0,0
0.027467295486923195,0.007632446671588608,0.009452988723590187,0
0.023593256325679053,0,0.012687653667522747,0
0,0.01611750314001433,0.01679188892507871,0
0.007110673396623526,0.014437210114207193,0.013962146224211058,0
0.018415702250852085,0.009137769654091963,0.017898188877313526,0
0.019606807555326608,0,0.017801676022815748,0
0.015481947358422815,0.015489254104241179,0.011605901289572272,0
0,0.04098511055776444,0.011060773581828215,0
0,0.047448235445896256,0,0
0.008840132411046165,0,0.03006129554215898,0
0.012290039849626642,0.00917310361448627,0.02546828139730064,0
0.006403630690912539,0.006152304947084299,0.03131623509276303,0
0,0.009899928928119472,0.03318316731479778,0
0,0,0.03589998960929173,0
0.01952273300196864,0,0.025632903560398674,0
0.011823050371975308,0,0.04305711453345541,0
0.018447116649152242,0.009719889078064939,0.03365723793282828,0
0.021238570761531458,0,0.03679424088273947,0
0.009628796064559445,0.010563296604645181,0.04123293271968134,0
0,0,0.04744823544589551,0
0,0.01044041455079859,0.04455591472246203,0
0.039845306654881354,0.007497365723785277,0,0
0.028647298933344112,0,0.0203222276416975,0
0.037505612078375675,0.010146849224817997,0.013323423446530357,0
0.03769957423469377,0.018498776407941314,0,0
0.03714137354675841,0,0.01752652020367535,0
0.042909495548728395,0,0.010428744554860165,0
0.04747809368864326,0,0,0
0.05146709946945154,0.012837359940828942,0,0
0.055647502662635184,0,0.011124246185405452,0
0.06283517836760531,0,0,0
0.005613324386182097,0.04854487712837889,0.009237046925994506,0
0,0.05352239890159997,0.014401403744700593,0
0,0.0628193234196956,0,0
0.01096561788321001,0.043820536187118,0,0
0.011147919339030577,0.055516131658305025,0,0
0.010970870781592616,0.02325582697437219,0.018374316564581307,0
0,0.015830388227419834,0.0246760237995453,0
0.008669863917384594,0.01894558689912824,0.02714575314346148,0
0,0.020805312518612448,0.03214997956701531,0
0,0.023392366791836434,0.018251305944605174,0
0,0.03273434665036271,0.01699504325807832,0
0.023570931661790275,0.025360050826946076,0.009438441862690604,0
0.029518966530172372,0.017867295773828087,0.015226227387352425,0
0,0.08107108553452542,0,0
0,0.0713333876308602,0.014983018973952322,0
0.015064095788496868,0.07156399787121225,0,0
0.019256597581338283,0.03707438236981194,0,0
0.014627740879263072,0.03478587016099276,0.012710208075790045,0
0.02337729986436665,0.059643811381534295,0,0
0.014954431735127987,0.061858471772553825,0.01214429866514498,0
0.0239403674021931,0.04745493564518284,0,0
0.00885341623476186,0.05599831707301169,0.020751552641502427,0
0.027454460717315696,0.03502634831877364,0.011665441727818597,0
0.032459420724262965,0.0336587898975872,0,0
0.03767963341352949,0.02784519703067979,0.01365714593188199,0
0.04647131701636593,0.025827405971118034,0,0
0.04512857293171419,0.03827543095577309,0.009591262940942617,0
0,0.05770126450766734,0.028830577445522927,0
0.024477271031704155,0.010474605558003044,0.024833859536434646,0
0.027389800322168548,0,0.029458383777008147,0
0.01157111547987417,0.0425171315758483,0.02049711938167564,0
0,0.0410816390432024,0.02484810331310354,0
0,0.027293330421050168,0.025677827142397483,0
0.012380033831648278,0.01830384306010734,0.035810032382555756,0
0,0.019362378207112552,0.03923791357048079,0
0,0.030393238289274063,0.03774190610411897,0
0,0.01032362315104462,0.05525928026600611,0
0.012057727244160916,0,0.053964826168741944,0
0,0,0.06281932341969519,0
0.028684603221277704,0.010005707709930459,0.03892529717808283,0
0.034161450196909415,0,0.040240452952131814,0
0.02470785906047561,0,0.0476388320831089,0
0.03749238679700483,0,0.02812939467266462,0
0.015777310537260066,0.014320541516611862,0.04947195512925835,0
0,0.02257579562409392,0.04831445955890984,0
0,0.023401853970169258,0.05995708447191153,0
0.011364506335075629,0.01233396694401259,0.062031016122779635,0
0.01733212269427392,0,0.06969709858358585,0
0.025928407333051406,0,0.05983853387834699,0
0,0,0.08107108553452588,0
0,0.014987009110501881,0.07197060475123856,0
0.047392085220295685,0.018852248567419762,0.012535056945592298,0
0.06241305510103881,0.025283111549605726,0,0
0.042118436903523536,0.011627399802365811,0.030978771214088985,0
0.047621404530972765,0,0.021714462100448563,0
0.05504378032987319,0.008896974990886966,0.017249334725451593,0
0.059292202033125546,0,0.023374274155053273,0
0.05172124315765028,0.042753115760410916,0,0
0.07173886302324217,0,0.015514119660280013,0
0.07031250264277013,0.012030427486391021,0,0
0.08107386795718058,0,0,0
0.08713814784020683,0.010696884422056546,0,0
0.1,0,0,0
0.0812915790730345,0.008162856102197955,0.008582958819871537,0
0.06382181465014254,0.015589255471873092,0.011694277710353982,0
0.06855248402208582,0.03079809104919714,0.010101642263382941,0
0.0700767187848495,0.038220293335406455,0,0
0,0.0879015302888948,0.012024068998986082,0
0.012072184633977974,0.08824135704869086,0,0
0,0.1,0,0
0,0.1,0.016666666666666663,0
0.011646649882860453,0.1,0.011282873023920538,0
0.016666666666666694,0.09999999999999999,0,0
0.00983646506131212,0.08161455953138996,0.016688510265875534,0
