% Model,analysis_130.mph
% Version,COMSOL 5.5.0.359
% Date,"Jul 29 2024, 16:29"
% Dimension,3
% Nodes,617
% Expressions,1
% Description,Dependent variable
% Length unit,m
% x,y,z,Tcell (kg/m^3) @ t=0
5.150395757510801E-4,0.0013970834262771064,0.002604398613006843,222.22222222222217
0,0.0011504327701370054,0.0027706455913685886,199.99999999999994
0.0026021576941826757,4.961756811073098E-4,0.0014080429780669336,222.22222222222217
0.0027705879580108795,0,0.001150571567976071,133.33333333333331
0.002083118071304135,0.001705924120128993,0.0013230427042874547,239.99999999999997
0.0023717117804643337,0.0015996209187620393,9.034357457315878E-4,254.5454545454545
0.0018748297593831336,0.0011659192214287153,0.0012182193363158608,399.99999999999994
0.001776813741642885,0.0016939161987760002,7.824368211732609E-4,399.9999999999999
0.0024935762878425974,0.001667952342554801,0,228.57142857142853
0.0028184031755936734,5.318616371884835E-4,8.796173819853042E-4,223.52941176470586
0.0025775542697654063,8.819075006159708E-4,0.0012563650531479363,233.3333333333333
0.002221327816451806,9.151229154187134E-4,9.724283569149924E-4,399.99999999999994
0.002832572904267203,8.98274693714154E-4,4.1186565363478955E-4,218.18181818181816
0.0026055315845308386,0.0014222947594198076,4.339156362003678E-4,200
0.0027705879580109285,0.0011505715679759534,0,160
0.0023546091068765793,8.90273764895854E-4,0.001631940126766923,199.99999999999994
0.0015311934255673976,8.896377258767468E-4,0.0015262039721994608,399.99999999999994
0.002039296487771034,0.0013803354398275788,0.0017134596314243105,166.66666666666663
0.0014217335950385914,0.0014355350539625557,0.0014617417758418677,399.99999999999994
0.00180888267308907,0.0017660478708534236,0.0016152456137851704,200
0.0026464725163518645,0.0011355375064641994,8.406769841070353E-4,181.8181818181818
0.002379257777433516,0.0012874328510628973,0.0012967841310434778,181.8181818181818
0.0010021747220676097,0.001265120243769316,0.0019188238954004546,399.99999999999994
0.0015775970944860484,0.0015415813300910233,0.002033399717267603,214.28571428571425
0.0014148879118437074,0.0010750239475461067,0.0018952356178057559,399.99999999999994
9.895073233833257E-4,0.001009123348607439,0.0026462322884180213,153.84615384615384
0.0011129218185843347,7.521155508417481E-4,0.0023076427747995057,399.99999999999994
0.001386223556716764,5.267125237381591E-4,0.002607864675964017,184.61538461538458
0.0010424205795589393,0.0014997874074366682,0.0023799153488740735,218.18181818181816
0.0015038611144893004,0.001062346796111818,0.002368506076225679,218.18181818181816
0.0017433111653580627,0.002054977793719017,0.0013183066593397887,215.38461538461536
0.0015051802517130127,0.0013403047895327533,9.502706855159596E-4,399.9999999999999
0.002283318461662979,0.0018900533013041312,4.627691874556509E-4,181.8181818181818
0.0016421137976997933,0.0023513115943551914,8.802250062653358E-4,160
0.002040466670814952,0.0020064367208661887,9.003929422497073E-4,133.33333333333331
8.477445781228303E-4,0.0010579500121057311,0.0011467051608780956,399.9999999999999
0.003314047730800468,4.9347638557235E-4,0,0
0.003394081208872907,0,5.72785251660185E-4,0
0.0036992547922175966,0,0,0
0,0.003249379773793504,0.0010091222327903383,0
5.629147413350579E-4,4.5588546551871847E-4,0.00339185733176643,0
4.8001948020796604E-4,0,0.0033151221530494327,0
0.0010585761825251839,0,0.0032621918718147183,0
0,0.0027769197679052672,0.002217985208037804,0
0.0029434700350824527,5.088480709299016E-4,0.001860726159752047,0
0.003140014848817441,0,0.001883211135511287,0
0.00326927875127786,0.001048826068481329,0,0
0.0016890712588382706,0.003015546036883499,0,0
0.0030119413569975276,0.001689057884735007,0,0
0,0.003314304518474842,4.941090733130704E-4,0
0.0011005515088010843,0.0032852296124614047,0,0
5.55341628014605E-4,0.003347173055652786,0,0
0,0.003696495693852566,0,0
0.0011582036012023516,6.010490753759536E-4,0.003296536975201282,0
0.0017125387975445107,0,0.0030503516399012945,0
