% Model,gmshModel.mph
% Version,COMSOL 5.5.0.359
% Date,"Aug 30 2024, 21:22"
% Dimension,3
% Nodes,1705
% Expressions,1
% Description,Dependent variable
% Length unit,m
% x,y,z,Tcell (kg/m^3) @ t=0
0.007523,0.001479,0.003523,0
0.008143,0,0.003127,0
0.007603,0,0.004254,0
0.007456,0,0.005815,0
0.004488,0.003837,0.002021,0
0.005853,0.003017,0.001632,0
0.005727,0.00309,0,0
0.006617,0.004085,0,0
0.005241,0.004222,0,0
0.004385,0.005463,0,0
0.001318,0.005361,0.001249,0
0,0.004997,0.001393,0
0,0.00551,0.002396,0
0.001787,0.005695,0,0
0,0.005874,0.001427,0
0.001091,0.006487,0.001077,0
0.001523,0.006554,0,0
0,0.006712,0.001405,0
0.002974,0.005729,0,0
0,0.007227,8.18E-4,0
8.84E-4,0.007224,0,0
0,0.007773,0,0
0,0.006583,0.002121,0
0.002405,0.006743,0,0
0.001032,0.0084,0,0
0,0.008521,0.00111,0
0,0.009047,0,0
0.001863,0.007622,0,0
0.001417,0.004839,0.003644,0
0,0.004569,0.004199,0
0,0.00439,0.005447,0
0,0.005543,0.004956,0
0,0.005569,0.003655,0
0,0.007663,0.001995,0
0.001353,0.005919,0.002557,0
0,0.006546,0.003204,0
0,0.006768,0.004326,0
0.003748,0.00596,0.001795,0
0.003753,0.006768,0,0
0.001192,0.009786,0,0
0,0.009868,0.001232,0
0,0.010525,0,0
0.005363,0.00693,0,0
0.004454,0.007931,0,0
0.009767,0,0.001241,0
0.009786,0.001192,0,0
0.010525,0,0,0
0.011356,0,0.001425,0
0.011384,0.001358,0,0
0.012242,0,0,0
0.003484,0,0.007535,0
0.001642,0.001653,0.008576,0
0.002415,0,0.00874,0
0,0.002311,0.009021,0
0.001283,0,0.009801,0
0,0.001192,0.009786,0
0,0,0.010525,0
0.001417,0,0.01147,0
0,0.001463,0.011437,0
0,0,0.012242,0
0.002785,0,0.010477,0
0,0.011427,0.001469,0
0.001341,0.01137,0,0
0,0.012242,0,0
0.002338,0.004432,0.004816,0
0,0.003631,0.008539,0
0.00194,0.001951,0.006876,0
0.001979,0.004006,0.006797,0
0,0.004275,0.007291,0
0,0.005297,0.008158,0
0,0.005228,0.006453,0
0.004307,0.002201,0.004745,0
0.005041,0.001348,0.005858,0
0.00582,0,0.00614,0
0.005073,0,0.007625,0
0.008748,0.001761,0.001612,0
0.008942,0,0.00217,0
0.007471,0.004346,0.001938,0
0.006174,0.005498,0,0
0.007818,0.005169,0,0
0.007254,0.006945,0,0
0.009461,0.004437,0,0
0.008965,0.002414,0,0
0.009214,0,0.003805,0
0.010337,0,0.002818,0
0.00897,0.002718,0.003006,0
0.004303,0.001941,0.007156,0
0.004069,0,0.009183,0
0.006575,0.002279,0.005662,0
0.006876,0,0.007464,0
0.008814,0.002257,0.005232,0
0.009098,0,0.005379,0
0.008909,0,0.007174,0
0,0.00317,0.010543,0
0.001731,0.005882,0.006851,0
0,0.006555,0.007217,0
0,0.006698,0.00575,0
0.005522,0.005502,0.002985,0
0,0.013239,0.001607,0
0.001848,0.007039,0.001834,0
0.001751,0.008898,0.001804,0
0,0.009135,0.002417,0
0,0.008047,0.003564,0
0.003066,0.007891,0,0
0.002341,0.008992,0,0
0,0.010436,0.002511,0
0,0.009887,0.004031,0
0.001824,0.00635,0.005019,0
0,0.008129,0.005039,0
0.002113,0.00799,0.003709,0
0.005345,0.007827,0.002354,0
0,0.011862,0.003407,0
0.002191,0.0112,0.001823,0
0.003006,0.010909,0,0
0.002439,0.01203,0,0
0.003987,0.00924,0,0
0.008808,0.006279,0,0
0.006102,0.008826,0,0
0.008954,0.008558,0,0
0.010746,0.001968,0.002048,0
0.010536,0.002629,0,0
0.013239,0,0.001607,0
0.014236,0,0,0
0.015398,0,0.001814,0
0.015279,0.001955,0,0
0.01655,0,0,0
0.013239,0.001607,0,0
0.012114,0,0.003198,0
0.012029,0.002713,0,0
0,0.001536,0.013296,0
0,0,0.014236,0
0,0.002177,0.01543,0
0.001984,0,0.015487,0
0,0,0.01655,0
0.001551,0,0.013282,0
0,0.00289,0.01416,0
0.002743,0.00269,0.009458,0
0.002282,0.002265,0.011828,0
0,0.003305,0.012635,0
0.003076,0,0.012324,0
0.005008,0.002129,0.009374,0
0.005958,0,0.009245,0
0.004763,0,0.010888,0
0.0039,0,0.014314,0
0.00704,0,0.011122,0
0.005652,0,0.012975,0
0.001816,0.013248,0,0
0,0.014236,0,0
0,0.015393,0.00183,0
0.007834,0.006151,0.003129,0
0,0.008108,0.00684,0
0,0.007442,0.008881,0
0.002651,0.005486,0.009102,0
0,0.005342,0.010058,0
0,0.007317,0.011437,0
0.010809,0.004839,0.001954,0
0.011476,0.00422,0,0
0.010552,0.006288,0,0
0.013511,0.003752,0,0
0.012838,0.006143,0,0
0.010752,0,0.004534,0
0.010919,0,0.006462,0
0.006998,0.003359,0.008654,0
0.008132,0,0.009033,0
0.010146,0.003088,0.007474,0
0.010611,0,0.008659,0
0.013343,0,0.007804,0
0,0.005115,0.012296,0
0,0.002166,0.017894,0
0.002218,0,0.018028,0
0,0,0.019238,0
0,0.002482,0.020754,0
0.002267,0,0.020817,0
0,0,0.022358,0
0.001985,0.015424,0,0
0,0.01655,0,0
0.003303,0.007339,0.007058,0
0.003593,0.012592,0,0
0.002541,0.010427,0.005547,0
0,0.009708,0.006018,0
0,0.009769,0.008108,0
0,0.011168,0.005112,0
0,0.011484,0.007046,0
0,0.012941,0.00541,0
0,0.014032,0.003604,0
0.002661,0.012912,0.002783,0
0,0.014858,0.005225,0
0.003499,0.014322,0,0
0.003119,0.009812,0.002888,0
0.007427,0.009061,0.00453,0
0.005588,0.010466,0.002558,0
0.005124,0.011019,0,0
0.010421,0.007893,0.002704,0
0.011864,0.00861,0,0
0.007576,0.011099,0,0
0.010389,0.011321,0,0
0.017894,0.002166,0,0
0.017894,0,0.002166,0
0.019238,0,0,0
0.020626,0,0.002642,0
0.020798,0.002468,0,0
0.022358,0,0,0
0.016191,0.002933,0.00276,0
0.016267,0,0.003656,0
0.014151,0,0.003455,0
0.016436,0.004248,0,0
0.013132,0.002716,0.002724,0
0.012801,0,0.005224,0
0.015128,0.006013,0,0
0.015316,0,0.005662,0
0.003534,0.003616,0.014682,0
0,0.004154,0.017012,0
0,0.004491,0.014864,0
0,0.006955,0.013951,0
0.00447,0,0.016691,0
0.007112,0.003136,0.012622,0
0.009644,0,0.010909,0
0.006808,0,0.015441,0
0.008435,0,0.013332,0
0.024024,0,0.002913,0
0.024025,0.003212,0,0
0.02598,0,0,0
0.017913,0.00703,0,0
0.018922,0.004398,0,0
0.002668,0.015753,0.002739,0
0,0.016069,0.003663,0
0,0.017894,0.002166,0
0.002247,0.017792,0,0
0,0.019238,0,0
0.002441,0.020708,0,0
0,0.020798,0.002468,0
0,0.022358,0,0
0,0.018921,0.004384,0
0.003579,0.007912,0.011643,0
0,0.009397,0.01307,0
0,0.009624,0.010507,0
0.002408,0.008859,0.009257,0
0,0.012008,0.009397,0
0,0.011879,0.012298,0
0,0.016587,0.005837,0
0,0.002738,0.02413,0
0.00292,0,0.024169,0
0,0,0.02598,0
0,0.003367,0.027927,0
0.003408,0,0.028151,0
0,0,0.030186,0
0.012443,0,0.010484,0
0.013634,0.007165,0.003849,0
0.014891,0.008251,0,0
0.013736,0.01128,0,0
0.01495,0,0.009999,0
0.013636,0.003429,0.006313,0
0.018351,0,0.005169,0
0.016598,0,0.008132,0
0.028083,0.003326,0,0
0.027983,0,0.003576,0
0.030186,0,0,0
0.01096,0.005179,0.010141,0
0.003212,0.010914,0.013572,0
0,0.01457,0.014355,0
0,0.014892,0.010776,0
0,0.011331,0.015116,0
0,0.008854,0.015353,0
0.003448,0.007313,0.015453,0
0,0.009959,0.017792,0
0,0.006629,0.016837,0
0.004646,0.004581,0.018016,0
0,0.004841,0.019076,0
0,0.007721,0.020223,0
0.007764,0,0.018811,0
0.004608,0,0.019353,0
0.003765,0.003674,0.021942,0
0,0.005304,0.022359,0
0,0.00559,0.025508,0
0.005835,0,0.022077,0
0.006832,0,0.025651,0
0.004413,0.016025,0,0
0.004889,0.018807,0,0
0.003268,0.01314,0.008082,0
0,0.014663,0.007611,0
0.005652,0.013479,0.003071,0
0.005818,0.013586,0,0
0.008672,0.013477,0,0
0.007375,0.016521,0,0
0.00462,0.015968,0.004836,0
0.010995,0.00997,0.005141,0
0.008517,0.012848,0.003933,0
0.009573,0.01558,0,0
0.011922,0.0146,0,0
0.021815,0.003931,0.003912,0
0.021904,0,0.005648,0
0.025536,0,0.006387,0
0.021433,0.005672,0,0
0.016787,0.004949,0.005131,0
0.02554,0.007264,0,0
0.021331,0.009453,0,0
0.010163,0.005151,0.018093,0
0.010013,0,0.016041,0
0.01191,0,0.019179,0
0.01363,0,0.015808,0
0.010898,0.004008,0.014147,0
0.01473,0,0.012558,0
0.011462,0,0.013131,0
0,0.008595,0.02414,0
0.02689,0.004995,0.004856,0
0.029724,0,0.008085,0
0.03003,0.006608,0,0
0.019147,0.008911,0.004145,0
0.017388,0.010632,0,0
0.020517,0.013654,0,0
0.00291,0.024078,0,0
0,0.02598,0,0
0,0.024169,0.00292,0
0,0.028083,0.003326,0
0.003799,0.027995,0,0
0,0.030186,0,0
0,0.018198,0.008109,0
0.004201,0.020328,0.004113,0
0.004922,0.021833,0,0
0.007733,0.020485,0,0
0,0.021583,0.005974,0
0.006751,0.024254,0,0
0.015773,0.012145,0.004774,0
0.016123,0.01433,0,0
0.004357,0.01723,0.010292,0
0,0.018121,0.012614,0
0,0.021927,0.010235,0
0,0.025286,0.00738,0
0,0.004071,0.03245,0
0.003936,0,0.032628,0
0,0,0.03507,0
0.005426,0.005295,0.027319,0
0,0.007945,0.028984,0
0.007931,0,0.030339,0
0.00975,0,0.022481,0
0.011501,0,0.026991,0
0.016574,0.004299,0.009771,0
0.017638,0,0.011018,0
0.019868,0,0.008583,0
0.018204,0,0.014956,0
0.022998,0,0.008825,0
0.021478,0,0.011854,0
0.03245,0,0.004071,0
0.032673,0.003805,0,0
0.03507,0,0,0
0.037759,0,0.004426,0
0.037905,0.004484,0,0
0.04074,0,0,0
0.01552,0.006071,0.014637,0
0.016201,0,0.018977,0
0.015497,0.005624,0.020484,0
0.014155,0,0.023016,0
0.020109,0,0.018879,0
0.01903,0,0.022765,0
0.005464,0.013222,0.015892,0
0,0.017727,0.016872,0
0,0.013677,0.017885,0
0.004229,0.009364,0.01949,0
0,0.011559,0.021338,0
0.007277,0.007441,0.022342,0
0,0.016665,0.021866,0
0,0.021836,0.014917,0
0.024951,0.012142,0,0
0.029774,0.010709,0,0
0.007784,0.01834,0.003675,0
0.010323,0.017723,0,0
0.011214,0.016209,0.004494,0
0.014138,0.018147,0,0
0.018958,0.018152,0,0
0.011716,0.020735,0,0
0.010475,0.024295,0,0
0.026204,0,0.011653,0
0.022541,0.007272,0.007206,0
0.030324,0.007785,0.007722,0
0.031664,0,0.013256,0
0.034137,0.00857,0,0
0.0348,0,0.008818,0
0.044032,0,0.005306,0
0.04417,0.005683,0,0
0.047323,0,0,0
0.005991,0.01143,0.026878,0
0,0.012704,0.026086,0
0,0.013204,0.031493,0
0,0.017727,0.028227,0
0.023241,0.014384,0.006595,0
0.023901,0.017126,0,0
0.028621,0.01606,0,0
0.016549,0.017251,0.008353,0
0.022471,0.022543,0,0
0,0.03507,0,0
0.002999,0.032479,0,0
0.004495,0.037372,0,0
0,0.03266,0.0043,0
0.005762,0.028604,0.006059,0
0.007984,0.02777,0,0
0,0.029693,0.00862,0
0,0.026236,0.012212,0
0.007471,0.031814,0,0
0.007474,0.022604,0.007478,0
0.007719,0.019245,0.014865,0
0,0.021436,0.019782,0
0.006452,0.025511,0.013295,0
0,0.030968,0.014391,0
0,0.026389,0.017539,0
0,0.034927,0.010108,0
0,0.004426,0.037759,0
0.004738,0,0.037935,0
0,0,0.04074,0
0,0.005306,0.044032,0
0.005648,0,0.044234,0
0,0,0.047323,0
0.008104,0.008482,0.031877,0
0,0.00882,0.0348,0
0.014156,0,0.032469,0
0.00908,0,0.034959,0
0.014271,0.007305,0.025967,0
0.016764,0,0.02755,0
0.015439,0.007405,0.033456,0
0.010147,0,0.040454,0
0.016113,0,0.039126,0
0.019929,0,0.032934,0
0.022114,0.006338,0.013781,0
0.023268,0,0.015449,0
0.02258,0,0.027265,0
0.023975,0,0.021556,0
0.028084,0,0.017417,0
0.037526,0.006633,0.007462,0
0.040325,0.011646,0,0
0.034143,0.014488,0,0
0.040176,0,0.00896,0
0.038091,0,0.014698,0
0.021292,0.010214,0.0213,0
0,0.037905,0.004484,0
0,0.04074,0,0
0.005306,0.044032,0,0
0,0.044275,0.005854,0
0.008273,0.040195,0,0
0,0.047323,0,0
0.005931,0.050974,0,0
0,0.051477,0.006602,0
0,0.054967,0,0
0,0.020617,0.024458,0
0.009442,0.016787,0.025115,0
0.006949,0.024636,0.020259,0
0,0.025854,0.023256,0
0,0.031632,0.020623,0
0,0.023225,0.030048,0
0,0.006349,0.050922,0
0.006272,0,0.051489,0
0,0,0.054967,0
0,0,0.063842,0
0.006779,0,0.05943,0
0,0.007276,0.059138,0
0.031294,0.014965,0.00672,0
0.026858,0.020729,0,0
0.031954,0.020753,0,0
0.013326,0.021813,0.00582,0
0.01591,0.023024,0,0
0.012694,0.029249,0,0
0.019966,0.028587,0,0
0.034125,0.006996,0.014097,0
0.033428,0,0.017945,0
0.037488,0,0.022276,0
0.051298,0,0.006757,0
0.051769,0.006982,0,0
0.054967,0,0,0
0.059473,0.005981,0,0
0.05914,0,0.007275,0
0.063842,0,0,0
0.03865,0.019695,0,0
0.038319,0.015428,0.010192,0
0.045788,0.017833,0,0
0.046883,0.011515,0,0
0.045096,0.008799,0.008986,0
0.052171,0.0152,0,0
0.046905,0,0.012247,0
0.068692,0,0.007931,0
0.068676,0.009196,0,0
0.074146,0,0,0
0.080128,0,0.009642,0
0.080493,0.010168,0,0
0.086109,0,0,0
0.090623,0,0.009331,0
0.090706,0.009473,0,0
0.1,0,0,0
0.1,0.010929,0.010929,0
0.1,0.014735,0,0
0.1,0,0.014735,0
0.006873,0.015701,0.031886,0
0,0.014369,0.037981,0
0,0.017969,0.033002,0
0,0.02132,0.037262,0
0,0.018501,0.043041,0
0.025251,0.023056,0.010249,0
0.027343,0.027163,0,0
0.009085,0.033617,0.008932,0
0,0.040954,0.011928,0
0.010426,0.03563,0,0
0.016615,0.034754,0,0
0.007581,0.033101,0.017315,0
0,0.036683,0.01679,0
0.013269,0.039737,0,0
0.009241,0.009234,0.041076,0
0,0.012568,0.045652,0
0,0.009036,0.040059,0
0.013289,0,0.047094,0
0.022515,0.009579,0.031266,0
0.019858,0.008494,0.040154,0
0.020515,0,0.044906,0
0.02709,0,0.032238,0
0.023507,0,0.038826,0
0.027887,0,0.046023,0
0.030482,0.008417,0.020454,0
0.029706,0,0.024245,0
0.040612,0.009983,0.018741,0
0.049748,0,0.0202,0
0.043439,0,0.019324,0
0.044471,0,0.027119,0
0.035572,0,0.030072,0
0,0.063842,0,0
0,0.059404,0.007019,0
0.007153,0.059404,0,0
0.008408,0.068615,0,0
0,0.068822,0.008444,0
0,0.074146,0,0
0.008875,0.052909,0.008482,0
0.011904,0.05471,0,0
0.011726,0.046936,0,0
0,0.047992,0.013462,0
0.009537,0.043802,0.009467,0
0.015132,0.061971,0,0
0,0.055418,0.013696,0
0.009969,0.045377,0.019492,0
0,0.04348,0.019943,0
0,0.037372,0.024339,0
0.01138,0.029672,0.023977,0
0,0.030768,0.027787,0
0,0.036644,0.032563,0
0,0.04442,0.028615,0
0,0.007932,0.068692,0
0,0,0.074146,0
0,0.009642,0.080128,0
0.008305,0,0.068994,0
0.01005,0.023993,0.032579,0
0,0.028462,0.036856,0
0.00871,0.008436,0.05532,0
0.016624,0,0.062611,0
0.013224,0,0.054824,0
0,0.025944,0.0446,0
0,0.014822,0.053955,0
0,0.015816,0.062702,0
0,0.062657,0.017483,0
0.011678,0.016445,0.046416,0
0,0.019492,0.048932,0
0.034256,0.023487,0.008466,0
0.035583,0.027252,0,0
0.044412,0.025859,0,0
0.019728,0.032451,0.009133,0
0.019306,0.041169,0,0
0.023776,0.034909,0,0
0.029183,0.031544,0.008478,0
0.040804,0.034557,0,0
0.031656,0.035102,0,0
0.027948,0.042839,0,0
0.036549,0.043288,0,0
0.009663,0.07998,0,0
0,0.080132,0.009147,0
0,0.086109,0,0
0,0.090706,0.009274,0
0.00928,0.090569,0,0
0,0.1,0,0
0.010929,0.1,0.010929,0
0,0.1,0.014735,0
0.014735,0.1,0,0
0.055721,0.009883,0.009502,0
0.063605,0,0.014134,0
0.059078,0.013455,0,0
0.055424,0,0.015712,0
0.043774,0.025855,0.01187,0
0.054614,0.022941,0,0
0.050961,0.033274,0,0
0.048727,0.015904,0.01608,0
0.054836,0.009001,0.020802,0
0.063701,0,0.022786,0
0.054235,0,0.02589,0
0.086926,0.022464,0,0
0.065397,0.014751,0.013406,0
0.065558,0.021198,0,0
0.075311,0.018959,0,0
0.072796,0.030092,0,0
0.072687,0,0.017842,0
0.1,0.022464,0.011865,0
0.1,0.030193,0,0
0.083676,0.0148,0.015194,0
0.08632,0,0.02123,0
0.074047,0,0.029379,0
0.1,0.012318,0.022594,0
0.1,0,0.030193,0
0.086435,0,0.037525,0
0.016614,0.023024,0.040351,0
0.019447,0.044834,0.009266,0
0.021993,0.047474,0,0
0.019576,0.054266,0,0
0.030098,0.052438,0,0
0.009889,0,0.080025,0
0,0,0.086109,0
0,0.009332,0.090645,0
0.009555,0,0.090543,0
0,0,0.1,0
0.010929,0.010929,0.1,0
0,0.014735,0.1,0
0.014735,0,0.1,0
0.021642,0.010886,0.049109,0
0.021776,0,0.05346,0
0.035964,0.008935,0.035163,0
0.040783,0,0.036851,0
0.031857,0,0.038196,0
0.036668,0,0.045403,0
0.027752,0.013433,0.039434,0
0.047067,0.012093,0.029307,0
0.050211,0,0.035349,0
0.032475,0.009599,0.048509,0
0.032569,0,0.053883,0
0.042509,0,0.053938,0
0.04636,0,0.044693,0
0.012439,0.012566,0.085477,0
0,0.021243,0.08653,0
0,0.018247,0.073437,0
0,0.030505,0.075071,0
0.011865,0.022464,0.1,0
0,0.030193,0.1,0
0,0.052355,0.0223,0
0.013727,0.068724,0.013705,0
0.018511,0.07239,0,0
0.025194,0.063058,0,0
0,0.074272,0.01817,0
0,0.061223,0.028501,0
0.015727,0.054256,0.015385,0
0.014178,0.045082,0.028732,0
0,0.035269,0.041436,0
0.010488,0.039857,0.04007,0
0,0.043788,0.037339,0
0,0.043061,0.046992,0
0,0.052259,0.033131,0
0,0.052195,0.042523,0
0.018331,0,0.073579,0
0.012517,0.01283,0.071627,0
0.027106,0,0.065258,0
0.012386,0.030675,0.046779,0
0,0.033841,0.050915,0
0.015133,0.015244,0.058337,0
0,0.024395,0.054496,0
0,0.032049,0.061501,0
0,0.024309,0.066963,0
0,0.087122,0.021171,0
0,0.069485,0.025325,0
0,0.077412,0.02745,0
0.012367,0.1,0.022655,0
0,0.1,0.030193,0
0.029419,0.044531,0.014061,0
0.042241,0.052632,0,0
0.044185,0.038324,0.011412,0
0.046815,0.042649,0,0
0.014705,0.08477,0.014516,0
0.021463,0.086413,0,0
0.030493,0.07454,0,0
0.022464,0.1,0.011865,0
0.030193,0.1,0,0
0.03782,0.087049,0,0
0.038301,0.1,0.013716,0
0.04641,0.1,0,0
0.052647,0.087058,0,0
0.055919,0.029215,0.013881,0
0.061823,0.031706,0,0
0.056286,0.041781,0.012579,0
0.057517,0.041851,0,0
0.068753,0.040785,0,0
0.06388,0.051856,0,0
0.053451,0.052398,0,0
0.059214,0.015111,0.02825,0
0.062211,0,0.033758,0
0.1,0.04641,0,0
0.086557,0.055735,0,0
0.084318,0.039415,0,0
0.1,0.054918,0.014378,0
0.1,0.063424,0,0
0.1,0.038301,0.013716,0
0.069718,0.03845,0.016641,0
0.075191,0.050226,0,0
0.084809,0.031468,0.015009,0
0.072945,0.023496,0.02366,0
0.057366,0.018909,0.042224,0
0.057784,0,0.043938,0
0.052673,0,0.053739,0
0.1,0.027114,0.029908,0
0.1,0.014093,0.03934,0
0.1,0,0.04641,0
0.078184,0.016577,0.039181,0
0.073087,0,0.043114,0
0.069225,0.013514,0.050361,0
0.064402,0,0.053316,0
0.084503,0,0.054403,0
0.073702,0,0.053819,0
0.1,0.014223,0.055227,0
0.1,0,0.063424,0
0,0.03816,0.086875,0
0.01075,0.041338,0.05193,0
0,0.042056,0.05711,0
0,0.040192,0.066447,0
0,0.052317,0.052897,0
0.032018,0.058779,0.015557,0
0.036887,0.063271,0,0
0.045196,0.058133,0.01212,0
0.044035,0.074644,0,0
0.049477,0.062679,0,0
0.061062,0.06281,0,0
0.058162,0,0.06389,0
0.071985,0,0.065229,0
0.023151,0,0.086582,0
0.026913,0,0.077517,0
0.022655,0.012367,0.1,0
0.030193,0,0.1,0
0.013099,0.037897,0.073621,0
0,0.045802,0.075131,0
0.013716,0.038301,0.1,0
0,0.04641,0.1,0
0.022458,0.022458,0.079285,0
0.034518,0,0.072683,0
0.031765,0.015414,0.060424,0
0.038389,0,0.062954,0
0.04461,0.012246,0.058773,0
0.047971,0,0.072633,0
0.048278,0,0.062559,0
0.053015,0.014879,0.071809,0
0.062477,0,0.074976,0
0.055344,0,0.085037,0
0.037209,0,0.084945,0
0.056672,0.017551,0.056742,0
0.028685,0.0286,0.1,0
0.04641,0,0.1,0
0.038348,0.01349,0.1,0
0.054953,0.013641,0.1,0
0.063424,0,0.1,0
0,0.085778,0.038777,0
0.017108,0.060878,0.033164,0
0,0.060157,0.037784,0
0,0.070826,0.036255,0
0,0.063586,0.046674,0
0.023347,0.074264,0.023344,0
0.018204,0.047785,0.045078,0
0.01304,0.059538,0.052658,0
0,0.050971,0.064308,0
0,0.062831,0.059089,0
0,0.074061,0.049845,0
0.018304,0.030486,0.061525,0
0.015937,0.077286,0.038772,0
0.0286,0.1,0.028685,0
0.01349,0.1,0.038348,0
0,0.1,0.04641,0
0,0.085984,0.054982,0
0.013641,0.1,0.054953,0
0,0.1,0.063424,0
0,0.054246,0.086165,0
0.014454,0.054857,0.1,0
0,0.063424,0.1,0
0,0.086772,0.072081,0
0.063486,0.057594,0.016681,0
0.073192,0.061768,0,0
0.036168,0.083298,0.016581,0
0.062182,0.074732,0.016607,0
0.057777,0.074294,0,0
0.071133,0.084796,0,0
0.069158,0.072015,0,0
0.054857,0.1,0.014454,0
0.063424,0.1,0,0
0.046466,0.1,0.027198,0
0.072349,0.1,0.015096,0
0.081274,0.1,0,0
0.086631,0.086646,0,0
0.063837,0.1,0.02761,0
0.1,0.072349,0.015096,0
0.083753,0.072709,0,0
0.1,0.081274,0,0
0.1,0.086738,0.013417,0
0.08702,0.1,0.013004,0
0.1,0.1,0,0
0.079798,0.052028,0.020821,0
0.1,0.06395,0.027716,0
0.1,0.046005,0.027988,0
0.1,0.055548,0.039496,0
0.082185,0.033697,0.036512,0
0.1,0.039012,0.039508,0
0.1,0.029156,0.049297,0
0.081369,0.018393,0.061618,0
0.086012,0,0.072381,0
0.071897,0.013515,0.1,0
0.07269,0,0.08335,0
0.081274,0,0.1,0
0.086945,0,0.086867,0
0.083075,0.016557,0.079843,0
0.1,0,0.081274,0
0.1,0.013461,0.071872,0
0.1,0.024945,0.064799,0
0.1,0.01328,0.086609,0
0.086806,0.01311,0.1,0
0.1,0,0.1,0
0,0.060946,0.072362,0
0,0.072657,0.082866,0
0.018516,0.050206,0.080509,0
0.027198,0.046466,0.1,0
0.064341,0.024845,0.1,0
0.0466,0.071428,0.023063,0
0.067679,0.025128,0.074555,0
0.039224,0.021465,0.083425,0
0.03477,0.03896,0.079794,0
0.039372,0.040388,0.1,0
0.047994,0.029131,0.1,0
0.015591,0.07844,0.056086,0
0,0.073875,0.065204,0
0.036201,0.081696,0.035479,0
0.040388,0.1,0.039372,0
0.019621,0.064888,0.066151,0
0.029131,0.1,0.047994,0
0.013515,0.1,0.071897,0
0,0.1,0.081274,0
0.024845,0.1,0.064341,0
0.018829,0.081154,0.07931,0
0,0.086631,0.086646,0
0.015096,0.072349,0.1,0
0,0.081274,0.1,0
0.02761,0.063837,0.1,0
0.01311,0.1,0.086806,0
0.013004,0.08702,0.1,0
0,0.1,0.1,0
0.078324,0.079672,0.019835,0
0.058621,0.082237,0.033068,0
0.055911,0.1,0.039278,0
0.1,0.072145,0.039137,0
0.067394,0.065403,0.032013,0
0.071381,0.1,0.038902,0
0.08283,0.1,0.028703,0
0.1,0.08344,0.03016,0
0.1,0.1,0.019245,0
0.079272,0.052706,0.044804,0
0.1,0.047246,0.05202,0
0.1,0.064933,0.050604,0
0.078,0.041914,0.06436,0
0.1,0.039569,0.065993,0
0.081919,0.035627,0.082117,0
0.081724,0.028533,0.1,0
0.1,0.028314,0.081605,0
0.1,0.019245,0.1,0
0.034388,0.055553,0.083675,0
0.039278,0.055911,0.1,0
0.065137,0.039404,0.1,0
0.051242,0.047462,0.1,0
0.052666,0.075423,0.049787,0
0.047462,0.1,0.051242,0
0.05542,0.045396,0.072794,0
0.031881,0.08093,0.063716,0
0.039404,0.1,0.065137,0
0.038902,0.071381,0.1,0
0.038358,0.081163,0.083018,0
0.028533,0.1,0.081724,0
0.028703,0.08283,0.1,0
0.019245,0.1,0.1,0
0.074681,0.079647,0.047732,0
0.065931,0.1,0.051344,0
0.1,0.082181,0.049783,0
0.084108,0.1,0.047703,0
0.1,0.1,0.03886,0
0.1,0.056565,0.06574,0
0.070699,0.062718,0.061897,0
0.1,0.070865,0.062938,0
0.080215,0.056386,0.080117,0
0.1,0.048456,0.082996,0
0.083136,0.04872,0.1,0
0.1,0.03886,0.1,0
0.051344,0.065931,0.1,0
0.042465,0.065296,0.072258,0
0.066819,0.058867,0.1,0
0.058867,0.1,0.066819,0
0.061632,0.078199,0.077308,0
0.04872,0.1,0.083136,0
0.047703,0.084108,0.1,0
0.03886,0.1,0.1,0
0.08168,0.075771,0.073394,0
0.080997,0.1,0.067682,0
0.1,0.084182,0.069305,0
0.1,0.1,0.058853,0
0.083254,0.068612,0.1,0
0.1,0.068615,0.080647,0
0.1,0.058853,0.1,0
0.067682,0.080997,0.1,0
0.068612,0.1,0.083254,0
0.058853,0.1,0.1,0
0.084606,0.1,0.084684,0
0.1,0.08507,0.085202,0
0.084684,0.084606,0.1,0
0.1,0.1,0.07923,0
0.1,0.07923,0.1,0
0.07923,0.1,0.1,0
0.1,0.1,0.1,0
4.7E-4,8.46E-4,0.001035,0
7.33E-4,0.001348,6.67E-4,0
8.92E-4,7.91E-4,8.39E-4,0
8.12E-4,0.001105,0.001139,0
0.00135,6.98E-4,7.56E-4,0
0.001186,7.62E-4,0.001134,0
8.12E-4,6.97E-4,0.001308,0
0.001344,0.001192,0.001264,0
0.002275,9.93E-4,9.75E-4,0
0.001313,0.001764,0.001718,0
0.002047,0.001826,0.001379,0
0.00139,0.001509,0.002652,0
0.001596,0.002767,0.001613,0
0.002931,0.001725,0.00172,0
0.002203,0.002251,0.002411,0
0.003854,0.002491,0.002213,0
0.002895,0.002875,0.003047,0
0.002007,0.002034,0.004874,0
0.002197,0.004825,0.002222,0
0.002939,0.005083,0.003551,0
0.006205,0.00331,0.003308,0
0.004196,0.004112,0.004026,0
0.003124,0.003118,0.005523,0
0.003758,0.006504,0.003795,0
0.003662,0.005732,0.005695,0
0.006287,0.004871,0.005411,0
0.004037,0.004032,0.006784,0
0.010505,0.004674,0.004556,0
0.005844,0.00706,0.004705,0
0.004144,0.008654,0.00494,0
0.004196,0.004361,0.011177,0
0.006967,0.006966,0.006977,0
0.006947,0.006371,0.010417,0
0.012167,0.006614,0.007079,0
