% Model,AdvancedModel.mph
% Version,COMSOL 5.5.0.359
% Date,"Sep 7 2024, 13:38"
% Dimension,3
% Nodes,902
% Expressions,2
% Description,Dependent variable Tcell
% Length unit,m
% x,y,z,Tcell (kg/m^3) @ t=0,Tcell (kg/m^3) @ t=0.2
0,0.046156,0,0,-6.099695911709061E-12
0.006618,0.041567,0,0,1.0727874303822517E-11
0.027823,0.006503,0.006975,0,4.581735149808982E-10
0.026458,0.01189,0,0,5.423803278018715E-10
0.031932,0.009008,0,0,-8.765439594071213E-11
0.029677,0,0.009168,0,-4.288540783650254E-10
0.025219,0,0.018308,0,5.184765406865919E-10
0.034354,0,0.004936,0,5.7704840773957706E-11
0.034892,0.0052,0,0,-4.762663737597132E-11
0.038037,0,0,0,-2.6873795670994463E-11
0.031615,0,0.015,0,-7.770673916804365E-11
0.020846,0.013256,0.007115,0,-4.363980010603638E-9
0.021061,0.01623,0,0,2.5828324612780466E-9
0.027054,0.019006,0,0,7.667653271165427E-10
0.032717,0.014865,0,0,-3.3971897289593276E-10
0.026283,0.011853,0.011973,0,4.1102633011168884E-10
0.007383,0.015658,0.015617,0,-3.8771925046793806E-11
0,0.018013,0.015827,0,4.247755166483692E-9
0,0.012603,0.027413,0,1.07505577547087E-9
0.006617,0.016192,0.023112,0,-1.3977896406178028E-9
0,0.022865,0.016362,0,2.4408596157015184E-10
0,0.018617,0.020394,0,5.869284956389193E-10
0,0.017716,0.02642,0,5.547842867475669E-10
0,0.025683,0.023935,0,-1.067440919576015E-10
0.006559,0,0.041753,0,-3.665731445527874E-12
0,0.006027,0.042213,0,-1.6755829272166427E-11
0,0,0.046156,0,-3.251755160663296E-12
0,0,0.056003,0,-1.6500799351649125E-12
0.007608,0,0.051079,0,6.216381581018962E-12
0,0.007264,0.051033,0,4.554900509992623E-12
0.010173,0,0.06103,0,-1.5714244571765325E-12
0,0.010772,0.037543,0,-6.384675480405571E-11
0,0.018182,0.040159,0,-1.917641949955745E-11
0,0.013385,0.045849,0,-1.3735840218525017E-11
0.008062,0.008528,0.034489,0,1.2753624847361535E-10
0,0.014924,0.03257,0,-3.737130802126211E-10
0.012374,0,0.036024,0,-2.0616699758319923E-10
0.014256,0,0.044273,0,-3.017562780806006E-12
0.010782,0.010571,0.026153,0,-2.6121949914540093E-9
0.008862,0.01748,0.031983,0,2.51263862752283E-10
0,0.022461,0.032726,0,-1.2606397469491982E-10
0.01658,0,0.029211,0,5.072492525755589E-10
0,0.056003,0,0,9.183760374847203E-13
0.008507,0.060837,0,0,2.7700630826778814E-13
0,0.067946,0,0,-2.5341084454874144E-13
0,0.061974,0.009435,0,-2.4591327149736547E-13
0,0.051079,0.007608,0,4.605784442256943E-13
0.007796,0.051024,0,0,-2.2753873454437613E-12
0.007439,0.032523,0.007189,0,5.179391426768759E-11
0.008844,0.029952,0,0,-4.650750094919728E-10
0,0.032822,0.009391,0,-2.6115089510985437E-10
0.010307,0.025916,0.010086,0,-8.512727103925024E-10
0.013834,0.026605,0,0,1.533169260641543E-9
0.017309,0.021505,0.00803,0,-3.1960776693234235E-9
0.021001,0.022807,0,0,5.623975443760947E-10
0,0.029949,0.016441,0,-1.8909381921632858E-11
0.012659,0.034618,0,0,-1.472385824048673E-10
0,0.037518,0.01444,0,-3.3843103790296375E-11
0.020421,0.030489,0,0,3.1898485683225364E-10
0.021977,0.010728,0.023707,0,-2.2263862493844708E-10
0.024588,0,0.026776,0,-9.40143266512075E-11
0.011066,0.041274,0.01082,0,-7.898546840964164E-12
0.01452,0.045189,0,0,2.965713434376231E-11
0.01999,0.038722,0,0,-5.144169727148418E-11
0,0.04545,0.013646,0,-1.4502910213808058E-13
0,0.036268,0.023306,0,-7.47889354270656E-11
0,0.046009,0.022331,0,2.2154016275451377E-11
0,0.00953,0.061643,0,-3.9284661251790424E-13
0,0,0.067946,0,5.624130030569246E-13
0,0.082431,0,0,1.0533050323437128E-13
0,0.087124,0.012827,0,-4.6555248489989666E-15
0,0.074265,0.010023,0,-1.0103544966971057E-13
0.011781,0.088271,0,0,4.2697648255197416E-14
0,0.1,0,0,0
0.01229,0.074593,0,0,-2.678012028735472E-13
0.032864,0,0.02262,0,6.498842298715743E-12
0.035261,0.008542,0.00847,0,-1.5226712847317385E-11
0.037657,0.010901,0,0,8.695958730796223E-11
0.037146,0,0.011026,0,6.781558686178259E-11
0.03326,0.00896,0.017769,0,-5.7171177415321565E-11
0.042203,0.006113,0,0,4.824504083262021E-13
0.042053,0,0.005972,0,-1.4612968351357747E-13
0.046156,0,0,0,3.4888071418098395E-12
0.051079,0,0.007779,0,-2.2360327156208814E-12
0.045528,0,0.013333,0,5.666077258732732E-12
0.03965,0,0.017746,0,2.1090245797904136E-11
0.045153,0.014317,0,0,8.778700989023497E-12
0.051079,0.007608,0,0,-1.9967462054569705E-12
0.056003,0,0,0,1.3453012943004207E-12
0.027546,0.026388,0,0,-3.2414479888031856E-10
0.02459,0.024019,0.011688,0,3.121711632227378E-10
0.027649,0.034405,0,0,-7.487884783385702E-11
0.03516,0.018187,0.008724,0,-8.095226351999323E-11
0.039247,0.017642,0,0,7.493316963635525E-11
0.033522,0.022133,0,0,2.1192425388689285E-11
0.043961,0.023637,0,0,2.0408971306754865E-11
0.035584,0.030131,0,0,-2.4883806155618774E-11
0.022028,0,0.037127,0,-5.4274207830314576E-11
0.033223,0.010828,0.027358,0,2.5255627069581714E-11
0.032964,0,0.032102,0,9.858192404187845E-12
0.03226,0,0.043457,0,3.4273752235021544E-12
0.061974,0.009435,0,0,-5.848223573343743E-13
0.061971,0,0.01002,0,-9.376428037314734E-13
0.067946,0,0,0,2.820300858976801E-14
0.07477,0.011076,0,0,5.361729322470865E-13
0.07521,0,0.012394,0,3.7226739649407954E-13
0.082431,0,0,0,-3.068881042262323E-13
0.088083,0.01117,0,0,2.7105416527024358E-14
0.088215,0,0.011743,0,1.2185889022567724E-13
0.1,0,0,0,0
0.1,0.013899,0.013899,0,0
0.1,0.018898,0,0,0
0.1,0,0.018898,0,0
0.013889,0.1,0.013889,0,0
0.018898,0.1,0,0,0
0,0.1,0.018898,0,0
0.010142,0,0.074107,0,1.0174958471593769E-13
0,0.012394,0.07521,0,2.2165901902578456E-13
0,0,0.082431,0,-2.1846967414867685E-13
0.012841,0,0.087104,0,1.0751658293587415E-13
0.018898,0,0.1,0,0
0,0,0.1,0,0
0.013899,0.013899,0.1,0,0
0,0.011743,0.088215,0,6.084571691665207E-14
0,0.018898,0.1,0,0
0,0.085504,0.029179,0,1.4319979135152617E-14
0.011456,0.022389,0.024596,0,2.3570196209568764E-10
0,0.032114,0.032973,0,-4.568042176076817E-11
0.018036,0,0.068081,0,-3.5280300995271623E-13
0.01966,0,0.076816,0,1.2886310075572033E-13
0.015946,0.012451,0.062502,0,4.55215772805281E-13
0.015008,0,0.052718,0,7.919069398714874E-13
0,0.017495,0.055261,0,1.3189181650580867E-12
0.0207,0,0.058912,0,2.1759221553724956E-12
0.01502,0.014698,0.048461,0,-1.246027439548876E-11
0,0.030452,0.054439,0,5.506472743737016E-12
0,0.02141,0.047735,0,1.7721738568736948E-11
0.022302,0,0.048295,0,1.7812565188807967E-11
0.010262,0.022732,0.041971,0,-4.734902997397442E-11
0,0.027598,0.042516,0,3.8821564771026545E-11
0.018301,0.017916,0.033859,0,1.153906599918695E-10
0.012601,0.066214,0.012478,0,8.309959941017571E-13
0.01649,0.054461,0,0,-5.367903300859787E-12
0.017606,0.063915,0,0,9.66746588322778E-13
0,0.067863,0.017429,0,1.9852769016650682E-13
0,0.056716,0.018519,0,-2.2033752130332244E-12
0,0.069283,0.028107,0,-2.4031022524345635E-13
0,0.076808,0.019513,0,-8.139790664935737E-15
0.026129,0.059403,0,0,-2.64274414094587E-12
0.016737,0.049563,0.016826,0,8.44096341455733E-13
0.025257,0.046213,0,0,1.798665600849259E-11
0,0.05562,0.030772,0,1.4046147409622456E-12
0.016283,0.032072,0.015824,0,1.9044409885038992E-10
0.025863,0.04019,0.011736,0,-6.667646950722484E-11
0.035365,0.040707,0,0,2.6916148265126562E-11
0.035901,0.053034,0,0,1.1939468157727388E-12
0.013176,0.040287,0.027091,0,-3.668169463280474E-11
0,0.043459,0.032271,0,2.1390459874111852E-11
0,0.02248,0.066336,0,-1.2381651717879436E-12
0,0.027423,0.083434,0,3.0635674506214413E-13
0.016719,0.081606,0.015746,0,-1.5107896039619086E-14
0.027475,0.083723,0,0,1.8543460479433864E-14
0.024615,0.070282,0,0,2.290561157596488E-13
0.028105,0,0.069287,0,-1.4812473701497978E-13
0.029179,0,0.085504,0,1.2046024549424226E-13
0.042508,0,0.027612,0,-1.8110981644294438E-12
0.047474,0,0.021016,0,-2.5920465724265483E-12
0.05012,0.014972,0.014923,0,6.102205805635618E-12
0.05439,0.017592,0,0,-7.495438863964703E-12
0.066315,0.020965,0,0,-1.3599994219898311E-12
0.055261,0,0.017495,0,-2.410462514560517E-12
0.066325,0,0.022455,0,-1.0988803474270277E-12
0.054372,0,0.030301,0,-1.1696222070970718E-12
0.043111,0,0.038328,0,-1.8029745656832773E-12
0.053381,0.029781,0.01487,0,4.756764179627841E-12
0.04482,0.034531,0,0,-1.7067407468900272E-12
0.056346,0.04057,0,0,-9.463453631459292E-13
0.045273,0.046039,0,0,-1.0664891881528058E-12
0.056163,0.028736,0,0,-3.5162639045386455E-12
0.039081,0.034686,0.016043,0,-1.0778020902772866E-11
0.046536,0.023656,0.026935,0,4.645820264397836E-12
0.02874,0.012337,0.048879,0,-8.52258502343101E-12
0.030768,0,0.055627,0,-2.6112124717474313E-13
0.042599,0,0.051454,0,2.330588930522012E-12
0.036862,0.017741,0.037131,0,-5.675592517144066E-12
0.071147,0.03512,0,0,-4.3606077335885807E-13
0.080888,0.022318,0,0,2.6410033258761617E-13
0.07386,0.018857,0.01814,0,-6.548640240847316E-13
0.083434,0,0.027423,0,1.6290757816847252E-13
0.068836,0,0.038611,0,3.739696110613946E-13
0.1,0.028272,0.015635,0,0
0.084111,0.035821,0,0,-1.435870682019499E-14
0.1,0.038331,0,0,0
0.1,0.046747,0.01702,0,0
0.1,0.058316,0,0,0
0.081824,0.049258,0,0,2.332609702718543E-14
0.034805,0.015403,0.06106,0,2.0301084284240823E-13
0.040738,0,0.06432,0,-7.220368798987986E-13
0.03889,0,0.075597,0,1.0006761343306882E-14
0.1,0.015575,0.02876,0,0
0.1,0,0.038331,0,0
0.050098,0,0.071357,0,-1.0078407415052988E-13
0.038331,0.1,0,0,0
0.047712,0.083971,0,0,2.000239648370295E-14
0.028102,0.1,0.015647,0,0
0.015634,0.1,0.028824,0,0
0,0.1,0.038331,0,0
0.046048,0.1,0.017233,0,0
0.058316,0.1,0,0,0
0.015575,0.02876,0.1,0,0
0,0.038331,0.1,0,0
0.028272,0.015635,0.1,0,0
0.038331,0,0.1,0,0
0.022705,0.020176,0.071731,0,-5.402408232240283E-13
0,0.075597,0.03889,0,1.36812292534369E-13
0,0.071357,0.050098,0,-9.3662382835598E-14
0.016722,0.078772,0.033403,0,-2.085035976318934E-14
0,0.084763,0.049245,0,2.2708661346737686E-15
0,0.06432,0.040738,0,-3.9830418752629694E-13
0.015194,0.033173,0.039314,0,-1.4837771851784214E-11
0,0.03835,0.043124,0,1.0726034203471731E-12
0.015002,0.038289,0.055324,0,3.161204331308545E-12
0,0.038611,0.068836,0,-8.644617411183239E-13
0,0.045867,0.055155,0,-1.8072855489306565E-12
0,0.060555,0.054621,0,3.441908713560293E-13
0.013469,0.053306,0.050655,0,1.0195556271675012E-12
0,0.051457,0.042601,0,-3.5945192285680745E-12
0.01831,0.052844,0.03562,0,1.626177136024316E-12
0.022164,0.065939,0.0222,0,-3.284659927650697E-13
0.037413,0.067781,0,0,-2.9334076110732883E-13
0.033397,0.050257,0.018505,0,2.545397203416165E-12
0.045639,0.057657,0,0,-5.685904110948079E-13
0.01747,0.038307,0.079065,0,1.661623798810912E-14
0,0.055046,0.068077,0,-1.572936059188978E-13
0,0.047499,0.083564,0,4.2303253312944E-14
0.017091,0.1,0.048332,0,0
0,0.1,0.058316,0,0
0.066704,0.048106,0,0,2.2571575508615084E-13
0.06741,0.045108,0.019675,0,-3.347885578529103E-13
0.055915,0.053601,0,0,3.315108008595358E-13
0.043314,0.073095,0.020908,0,-2.334378431724394E-14
0.053691,0.06783,0,0,9.536358388219407E-14
0.067604,0.081151,0,0,-3.3914888489811873E-15
0.049144,0.051732,0.024043,0,8.978546889311672E-14
0.06247,0.062821,0.017552,0,1.2152561768134098E-14
0.068291,0.061983,0,0,-2.117898214303262E-14
0.083425,0.056095,0.021189,0,9.086926192169025E-15
0.083506,0.069105,0,0,-3.524541440733119E-16
0.1,0.067651,0.018232,0,0
0.1,0.078867,0,0,0
0.066884,0.1,0.018866,0,0
0.078867,0.1,0,0,0
0.085995,0.085825,0,0,1.5050103148151177E-15
0.085541,0.1,0.013923,0,0
0.1,0.08551,0.013956,0,0
0.1,0.1,0,0,0
0.036987,0.016927,0.083444,0,9.348533958882956E-14
0.049245,0,0.084763,0,-2.7669202457088992E-14
0.046747,0.01702,0.1,0,0
0.058316,0,0.1,0,0
0.065807,0,0.087384,0,-3.1924299897870357E-15
0.056306,0.015058,0.037695,0,-3.200896531264367E-14
0.055155,0,0.045867,0,-2.832722327677112E-13
0.068077,0,0.055046,0,-1.4553711752358812E-13
0.050822,0.019513,0.053032,0,9.858350172152554E-13
0.054621,0,0.060555,0,-5.242351787652456E-13
0.082177,0.034348,0.026961,0,1.7949399328582155E-13
0.07779,0.020065,0.039755,0,1.0070920834179802E-13
0.083564,0,0.047499,0,-8.978109630374563E-14
0.1,0.035357,0.035222,0,0
0.1,0.053678,0.031732,0,0
0.057486,0.015044,0.068103,0,-4.088063807869876E-14
0.082801,0,0.065758,0,1.6183319910588917E-14
0.1,0.017008,0.048187,0,0
0.1,0,0.058316,0,0
0.064292,0,0.072444,0,4.8976020709263174E-14
0.067651,0.018232,0.1,0,0
0.078867,0,0.1,0,0
0.081919,0,0.084025,0,-1.1479197260620481E-14
0.1,0.019406,0.069135,0,0
0.1,0,0.078867,0,0
0.08551,0.013956,0.1,0,0
0.1,0.013732,0.086282,0,0
0.1,0,0.1,0,0
0.034584,0.1,0.035595,0,0
0.05317,0.1,0.0319,0,0
0.017008,0.048187,0.1,0,0
0,0.058316,0.1,0,0
0.035357,0.035222,0.1,0,0
0,0.087384,0.065807,0,-6.964380517102591E-15
0.035693,0.043401,0.080075,0,1.6300167643098747E-13
0.053678,0.031732,0.1,0,0
0.026412,0.049402,0.064683,0,-6.502260362281664E-13
0,0.072444,0.064292,0,-1.0380117359384946E-14
0,0.084025,0.081919,0,-1.994163042794017E-14
0.016937,0.068103,0.057486,0,2.3643362325823246E-14
0.029069,0.070543,0.043384,0,-5.375600736540893E-14
0.019589,0.058802,0.081943,0,6.012707142030574E-14
0,0.065758,0.082801,0,-6.5746567079594385E-15
0.019406,0.069135,0.1,0,0
0,0.078867,0.1,0,0
0.032305,0.1,0.058643,0,0
0.015627,0.1,0.06848,0,0
0,0.1,0.078867,0,0
0.013732,0.086282,0.1,0,0
0.013977,0.1,0.085491,0,0
0,0.1,0.1,0,0
0.075908,0.073864,0.023888,0,-2.7419991671180428E-15
0.07316,0.052342,0.037316,0,-3.247182126680399E-14
0.055747,0.072947,0.039499,0,7.404379026310019E-14
0.1,0.068043,0.03819,0,0
0.067042,0.1,0.038721,0,0
0.1,0.08278,0.02917,0,0
0.083111,0.1,0.02917,0,0
0.1,0.1,0.019339,0,0
0.06416,0.026699,0.079283,0,2.6712566610064965E-14
0.070621,0.030286,0.057872,0,-2.818296079998561E-14
0.1,0.036446,0.056099,0,0
0.081184,0.048629,0.05659,0,-5.693367317902425E-15
0.1,0.051982,0.047403,0,0
0.082871,0.029128,0.073356,0,-8.496492290844076E-16
0.1,0.038928,0.072041,0,0
0.068043,0.03819,0.1,0,0
0.08278,0.02917,0.1,0,0
0.1,0.029534,0.084894,0,0
0.1,0.019339,0.1,0,0
0.051291,0.1,0.049084,0,0
0.051982,0.047403,0.1,0,0
0.036446,0.056099,0.1,0,0
0.033873,0.075017,0.069732,0,2.1543807460948013E-14
0.050389,0.05401,0.074551,0,3.363331616824351E-14
0.044811,0.067127,0.055086,0,9.965890229235094E-14
0.044478,0.1,0.068902,0,0
0.038928,0.072041,0.1,0,0
0.029534,0.084894,0.1,0,0
0.030389,0.1,0.081229,0,0
0.019339,0.1,0.1,0,0
0.068364,0.1,0.054193,0,0
0.069108,0.068931,0.063575,0,-2.178002117828691E-14
0.076123,0.079352,0.04534,0,-2.8288007098219495E-16
0.1,0.068145,0.053628,0,0
0.1,0.083637,0.048207,0,0
0.083618,0.1,0.048138,0,0
0.1,0.1,0.039002,0,0
0.07442,0.046713,0.076597,0,3.770900585634039E-15
0.068145,0.053628,0.1,0,0
0.1,0.056675,0.066494,0,0
0.1,0.048981,0.083944,0,0
0.083637,0.048207,0.1,0,0
0.1,0.039002,0.1,0,0
0.060663,0.1,0.067729,0,0
0.056675,0.066494,0.1,0,0
0.054657,0.078172,0.078648,0,-1.475216781942748E-14
0.049955,0.1,0.08343,0,0
0.048981,0.083944,0.1,0,0
0.039002,0.1,0.1,0,0
0.07728,0.080102,0.080232,0,4.13948133543521E-15
0.08072,0.1,0.06784,0,0
0.1,0.080389,0.067847,0,0
0.1,0.1,0.058997,0,0
0.080389,0.067847,0.1,0,0
0.1,0.06893,0.083023,0,0
0.1,0.058997,0.1,0,0
0.069167,0.1,0.082925,0,0
0.06893,0.083023,0.1,0,0
0.058997,0.1,0.1,0,0
0.084855,0.084668,0.1,0,0
0.1,0.084855,0.084668,0,0
0.085009,0.1,0.085009,0,0
0.1,0.1,0.079327,0,0
0.1,0.079327,0.1,0,0
0.079327,0.1,0.1,0,0
0.1,0.1,0.1,0,0
0.003267,0.00271,0.002841,0,-5.417288280482939E-4
0.001922,0.002767,0.002802,0,-0.0032183951180911803
0.003498,0.00384,0.003916,0,1.1783237109775159E-4
0.005507,0.005384,0.00523,0,-5.3736025670337155E-6
0.008236,0.009175,0.008274,0,-9.24362060689018E-8
0.01553,0.015658,0.015617,0,-4.563379665186939E-10
0.035121,0.018277,0.018372,0,-2.4990216294093037E-11
0.024273,0.026284,0.02489,0,-2.938927696433328E-11
0.02533,0.025568,0.051576,0,5.184337871098703E-12
0.02722,0.027157,0.038043,0,-4.550178374642171E-12
0.028761,0.03817,0.029147,0,7.872399429045329E-12
0.060581,0.029218,0.029547,0,-1.305063292808425E-12
0.044776,0.034435,0.037578,0,-6.07348316347264E-14
0.057996,0.044299,0.035926,0,1.6080476204494434E-13
0.043384,0.028942,0.070544,0,-5.87219039643299E-13
0.040438,0.032861,0.053869,0,9.200292454373806E-13
0.028747,0.04286,0.046797,0,3.3117608814275647E-13
0.035939,0.054451,0.035514,0,-1.1134128773797744E-12
0.048538,0.048591,0.048846,0,7.515815679436114E-14
0.055353,0.038399,0.061593,0,-6.839718035496798E-14
